Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
1	1	0.768997	0.768997
0.324324	0.340415	0.142142	0.201448
0.985792	0.913305	0.429043	0.52525
0.916486	0.861044	0.695588	0.725122
0.57496	0.611761	0.26602	0.376575
0.312715	0.304044	0.55166	0.521928
0.866025	0.866025	0.662338	0.662338
0.581124	0.581124	0.755664	0.672936
1	1	0.76244	0.696043
0.84265	0.799407	0.304418	0.430979
0.515079	0.489944	0.78204	0.596769
0.916515	0.527491	0.549049	0.747104
1	0.909913	0.405122	0.56223
0.498888	0.537535	0.176046	0.218821
0.745356	0.745356	0.556053	0.529057
0.484123	0.527284	0.219053	0.32489
0.874497	0.73219	0.498611	0.438399
0.312715	0.330371	0.397108	0.444008
0.33889	0.277015	0.246284	0.406357
0.804109	0.804109	0.212874	0.131617
0.324324	0.340415	0.138468	0.197668
0.942809	0.942809	0.840896	0.840896
1	1	0.312715	0.304044
0.806738	0.839002	0.470091	0.560732
0.628539	0.628539	0.159865	0.203598
0.436575	0.472784	0.363886	0.363942
0.666667	1	0.876881	0.815366
0.833333	0.824692	0.302345	0.59003
0.628539	0.628539	0.158785	0.203598
0.455861	0.468482	0.738496	0.7796
0.745356	0.804116	0.152976	0.230111
0.324324	0.340415	0.14039	0.16143
0.324324	0.340415	0.142501	0.202996
0.993808	0.973305	0.581872	0.450263
0.634552	0.671564	0.327104	0.156595
0.315997	0.436866	0.193177	0.436935
0.484123	0.468482	0.1754	0.591187
0.8	0.8	0.315039	0.352296
0.6	0.571254	0.423594	0.477912
0.704914	0.704914	0.43623	0.266078
1	1	0.484123	0.453082
1	1	0.812041	0.744575
1	1	0.530151	0.50887
1	1	0.606777	0.626456
0.780625	0.801903	0.451513	0.215891
0.354129	0.402299	0.246336	0.373242
1	1	0.468793	0.472816
0.889766	0.746344	0.522855	0.548558
0.563667	0.576444	0.385761	0.483997
1	1	0.957917	0.895774
0.866025	0.866025	0.767496	0.73993
1	1	0.973009	0.945927
0.594713	0.917097	0.511209	0.532434
0.874497	0.73219	0.498611	0.438399
0.324324	0.320884	0.462487	0.4796
1	1	1	1
1	1	0.312715	0.330371
0.563577	0.543997	0.370284	0.588618
0.8	0.8	0.649705	0.493805
1	1	1	1
0.745356	0.745356	0.707358	0.66287
0.498888	0.511718	0.36319	0.249443
0.628539	0.628539	0.156404	0.194284
0.877383	0.877383	0.565612	0.349355
1	1	0.874634	0.7064
0.549419	0.303984	0.422198	0.680371
0.474707	0.494599	0.431898	0.299363
1	1	1	1
0.76244	0.550958	0.513983	0.523968
0.942809	0.942809	0.747617	0.526452
0.854948	0.854948	0.490033	0.490033
0.399416	0.550756	0.213702	0.390679
0.452876	0.371242	0.206061	0.39419
0.739301	0.631564	0.435724	0.274391
1	1	0.484123	0.527284
0.746451	0.631196	0.376415	0.511969
