Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.866025	0.784596	0.324638	0.370132
0.509307	0.354863	0.136783	0.115042
0.509509	0.389763	0.25622	0.11026
0.866025	0.793701	0.484781	0.272874
0.79155	0.521013	0.391127	0.147264
0.220846	0.177806	0.345396	0.152802
0.455861	0.369797	0.265096	0.223672
0.239021	0.207964	0.0569229	0.069792
0.980864	0.270438	0.335355	0.333935
0.555333	0.373849	0.682863	0.277837
0.866025	0.683174	0.190605	0.132378
0.542586	0.580278	0.257649	0.0663953
1	1	0.745356	0.856189
0.28097	0.172614	0.239113	0.236692
0.866025	0.793701	0.666685	0.403383
0.945385	0.518707	0.303203	0.228075
0.89157	0.833287	0.468242	0.160444
0.396711	0.192097	0.123063	0.510443
1	1	0.308515	0.27293
0.270203	0.270332	0.328248	0.566202
0.57496	0.595963	0.101694	0.112196
1	0.789594	0.351036	0.125003
0.381484	0.303022	0.227548	0.201219
1	1	0.866025	0.866025
0.866025	0.642771	0.514756	0.330547
0.195736	0.36043	0.226057	0.121933
0.959566	0.232455	0.372768	0.458313
0.520802	0.36722	0.309929	0.250723
0.25121	0.174628	0.246154	0.201925
0.745356	0.745356	0.809283	0.66607
0.298065	0.159908	0.268492	0.351873
0.239021	0.143002	0.0814804	0.23518
0.380995	0.347353	0.534282	0.20678
0.28648	0.156175	0.259554	0.458166
0.651288	0.563784	0.262869	0.114981
0.982973	0.298006	0.319795	0.405376
0.929659	0.981282	0.437737	0.241602
0.624067	0.491151	0.175226	0.0856354
0.982973	0.298006	0.319795	0.405376
0.515079	0.462042	0.689516	0.259798
0.617378	0.485639	0.191201	0.142764
0.484123	0.530998	0.0623196	0.0504025
0.575835	0.46634	0.153539	0.285172
0.333197	0.140644	0.188648	0.24648
0.43589	0.502241	0.114127	0.15615
0.389528	0.143002	0.394136	0.238119
0.57496	0.595963	0.102147	0.121947
0.960645	0.704118	0.299482	0.0860727
0.189967	0.153654	0.229441	0.343356
0.194763	0.186995	0.110555	0.109522
0.699854	0.687172	0.643762	0.25805
0.9875	0.788927	0.351036	0.125003
0.977243	0.906957	0.445082	0.160231
0.452487	0.171366	0.357917	0.534517
0.414549	0.202574	0.335429	0.314409
0.220846	0.21873	0.0674012	0.0433772
0.216202	0.209469	0.176999	0.091116
0.676814	0.417876	0.278233	0.179424
0.296215	0.205688	0.251483	0.621018
0.688498	0.398258	0.297844	0.122163
0.316124	0.289986	0.089942	0.0724317
0.239021	0.204888	0.0821863	0.0679635
1	1	0.866025	0.866025
0.240801	0.181882	0.123575	0.19281
0.866025	0.866025	0.129447	0.113816
1	1	0.613592	0.580457
0.966321	0.504767	0.315192	0.139777
0.285652	0.191904	0.506119	0.347707
1	0.942809	0.374563	0.361883
0.504707	0.370591	0.390826	0.214735
0.935646	0.433303	0.315416	0.19883
0.982973	0.298006	0.319795	0.405376
0.504897	0.501834	0.330603	0.157847
0.239021	0.207964	0.0569023	0.0706267
0.958269	0.482265	0.349561	0.304221
0.399653	0.40584	0.215003	0.13963
0.643422	0.415476	0.229303	0.120402
0.156025	0.070539	0.191279	0.26992
0.942809	0.611761	0.378712	0.268797
0.394292	0.186212	0.324828	0.372702
0.31225	0.302741	0.148664	0.109977
0.503826	0.388392	0.0906389	0.115499
0.661438	0.744538	0.102055	0.0613185
0.692395	0.348798	0.28113	0.169353
0.579131	0.204455	0.300742	0.411279
0.9875	0.788927	0.351036	0.125003
0.964023	0.405944	0.447076	0.171553
1	1	0.736336	0.370446
1	0.475996	0.344143	0.157718
0.945385	0.518707	0.303203	0.228075
0.266812	0.249276	0.279087	0.120266
0.856527	0.35958	0.327822	0.214356
0.942809	0.942809	0.191047	0.174677
0.266812	0.187728	0.285252	0.191598
0.945385	0.518707	0.303203	0.228075
0.202311	0.113713	0.138174	0.227964
0.47842	0.272072	0.355831	0.51812
0.57496	0.595963	0.264609	0.239164
0.285652	0.282421	0.0800858	0.0795447
0.509307	0.185226	0.245335	0.276658
0.503826	0.264681	0.284691	0.226413
0.544007	0.420342	0.235304	0.0767424
0.663141	0.459641	0.248473	0.23074
0.958315	0.955532	0.216675	0.0945823
1	1	0.220846	0.21873
0.26612	0.160824	0.209999	0.197319
0.31225	0.302741	0.0525037	0.0729603
0.396309	0.106816	0.336489	0.495718
0.27467	0.25494	0.153093	0.130139
0.349159	0.12346	0.394864	0.666315
1	1	0.696717	0.431709
0.581798	0.303665	0.212459	0.182806
0.367828	0.247486	0.384069	0.110552
0.699854	0.727416	0.212482	0.110093
0.316124	0.185226	0.102706	0.275991
0.233391	0.143002	0.335685	0.237237
0.239021	0.204888	0.143863	0.0965723
0.745356	0.692073	0.15933	0.287197
0.927025	0.934008	0.372468	0.224377
0.277972	0.218913	0.113547	0.294846
0.6	0.6	0.393089	0.0975097
0.979796	0.87023	0.458968	0.260118
0.866025	0.866025	0.793701	0.944941
0.239021	0.143002	0.280753	0.248974
0.866025	0.916486	0.123366	0.0641006
0.342646	0.156358	0.296373	0.614112
0.16936	0.170642	0.155726	0.145567
1	1	1	0.645435
0.498347	0.185226	0.341262	0.268723
0.31225	0.302741	0.0915044	0.0683887
0.728453	0.316853	0.275976	0.124384
0.372561	0.187728	0.284163	0.187478
0.822178	0.445534	0.30294	0.192377
0.292869	0.0774735	0.365438	0.616569
0.498888	0.52137	0.320805	0.211759
0.952441	0.866025	0.480646	0.162612
1	1	0.849627	0.348643
0.31225	0.207313	0.197288	0.213573
0.285652	0.282421	0.0838136	0.0501236
0.209689	0.178376	0.233105	0.113075
0.824531	0.504346	0.338086	0.247046
0.903508	0.951269	0.31126	0.202172
0.272587	0.158017	0.120251	0.229391
0.407862	0.281508	0.590437	0.264619
0.981388	0.277509	0.368062	0.251684
0.380995	0.388429	0.527327	0.2111
0.277028	0.274729	0.368079	0.206441
0.544349	0.40324	0.229925	0.179197
0.416598	0.320367	0.556682	0.188057
1	1	0.65674	0.342301
0.916515	0.661438	0.666245	0.190056
0.833774	0.660901	0.498677	0.1863
0.822765	0.454604	0.327494	0.113636
0.344472	0.266092	0.604735	0.23949
0.391918	0.299661	0.540073	0.153577
0.57735	0.57735	0.16703	0.0875496
0.661438	0.684663	0.661671	0.494679
0.333197	0.284448	0.105675	0.0752196
0.628539	0.64842	0.578359	0.194271
0.552771	0.571037	0.728387	0.230243
0.966321	0.504767	0.315192	0.139777
0.220846	0.21873	0.215889	0.0948529
0.515079	0.458191	0.598377	0.184067
0.958269	0.482265	0.349561	0.304221
0.381113	0.351527	0.103729	0.0448261
1	1	0.305185	0.185226
0.402334	0.274154	0.169718	0.141605
0.602985	0.428916	0.30546	0.197158
0.266749	0.10787	0.438021	0.395768
0.866025	0.866025	0.623027	0.365144
0.458123	0.414534	0.122913	0.0611311
0.866025	0.784596	0.586662	0.227895
0.613784	0.269011	0.251893	0.243716
1	1	0.239021	0.132133
0.365962	0.131745	0.305227	0.338707
0.705335	0.565641	0.363231	0.249956
0.285652	0.225305	0.157435	0.244543
0.797358	0.326966	0.248754	0.27004
0.473736	0.228256	0.188399	0.268023
0.239021	0.207964	0.180183	0.129279
0.27467	0.25494	0.0672769	0.0735521
0.692395	0.241623	0.301911	0.190823
0.460451	0.212379	0.628686	0.230431
0.296263	0.118167	0.350202	0.575513
0.57496	0.595963	0.101694	0.112196
0.309524	0.172923	0.231775	0.560339
0.699854	0.6	0.556993	0.324264
0.745356	0.745356	0.487832	0.302195
0.783812	0.466693	0.193284	0.209053
0.417389	0.193237	0.329024	0.237136
0.968246	0.968246	0.188148	0.13487
0.93301	0.335009	0.376058	0.24033
0.286896	0.316122	0.222456	0.314052
0.628539	0.64842	0.489278	0.218985
0.892241	0.892241	0.455222	0.212358
0.866025	0.866025	0.915272	0.70141
0.416598	0.320367	0.652934	0.175199
1	1	0.220846	0.174496
0.372561	0.280292	0.317016	0.124261
0.997037	0.48293	0.273598	0.156256
0.239021	0.207964	0.105504	0.0658001
0.958269	0.482265	0.349561	0.304221
0.816069	0.37855	0.340417	0.336711
0.983332	0.847278	0.288604	0.0646999
0.530278	0.254502	0.475247	0.50668
0.283057	0.173514	0.154267	0.175874
0.820652	0.844059	0.314971	0.189857
0.749762	0.398391	0.276691	0.155962
0.974001	0.25274	0.32858	0.450857
0.461147	0.418998	0.220031	0.201124
0.195155	0.145991	0.33769	0.122941
1	1	0.46555	0.458946
0.628539	0.347075	0.34589	0.100142
0.974537	0.600965	0.301895	0.130114
0.857906	0.338156	0.290186	0.401562
0.407862	0.414326	0.0940485	0.0731966
