Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.207785	0.124384	0.0927868	0.10643
0.661438	0.531901	0.344556	0.142639
0.601575	0.204393	0.235847	0.152825
0.288532	0.0518425	0.207373	0.535413
1	1	0.96056	0.197053
0.244311	0.125371	0.235777	0.145112
0.666117	0.198047	0.288111	0.107185
0.378541	0.40206	0.197624	0.0680267
0.532939	0.576699	0.0443606	0.0268852
0.484123	0.493078	0.0861056	0.0428168
0.661438	0.696927	0.0841808	0.0430075
0.866025	0.866025	0.074732	0.0521009
0.942809	0.942809	0.744484	0.877383
0.347985	0.223574	0.182342	0.0886523
0.678663	0.224622	0.257139	0.230717
1	1	0.604078	0.295478
0.202595	0.0468823	0.253807	0.537134
0.181843	0.131206	0.10124	0.0958816
0.159614	0.0705415	0.212325	0.189143
0.745356	0.745356	0.219585	0.0475355
0.211986	0.124384	0.218406	0.107003
0.564438	0.241563	0.196313	0.13115
0.972925	0.217076	0.345883	0.164722
0.964403	0.281051	0.397274	0.0791171
0.931925	0.554254	0.240444	0.0587
0.425918	0.439226	0.425876	0.160796
0.745356	0.640282	0.550732	0.171836
0.8	0.502295	0.210487	0.0525317
0.349559	0.124762	0.35072	0.237556
0.533288	0.125598	0.227087	0.0936502
0.305602	0.100655	0.182912	0.231062
0.972473	0.663959	0.201155	0.0408904
0.894869	0.185526	0.293525	0.218368
0.211986	0.179192	0.124408	0.0477608
1	1	0.745356	0.44481
0.201307	0.114036	0.0703222	0.118414
0.866025	0.784596	0.551263	0.141012
0.745356	0.804116	0.101149	0.0734288
0.930822	0.254933	0.352461	0.179104
0.416598	0.315476	0.312987	0.147641
0.211986	0.118969	0.147375	0.117021
0.211986	0.124384	0.0577651	0.109088
0.221861	0.153831	0.0294552	0.0270794
1	1	0.637688	0.262797
0.866025	0.793701	0.650617	0.16569
0.932529	0.894507	0.296705	0.103393
0.745356	0.745356	0.827211	0.449518
0.813621	0.316869	0.229255	0.0801136
0.244311	0.198228	0.0327246	0.0454599
1	1	0.755348	0.242926
0.188975	0.0855303	0.117988	0.157861
0.888202	0.154123	0.345599	0.301442
0.157541	0.109841	0.306754	0.126659
0.196799	0.120121	0.26772	0.22678
0.958602	0.27801	0.27992	0.114101
0.238375	0.125371	0.261499	0.145112
0.866025	0.866025	0.217902	0.175506
0.498888	0.498888	0.711999	0.17548
0.32152	0.124042	0.0841701	0.116021
0.930537	0.180135	0.272379	0.139039
0.993548	0.25765	0.306793	0.130274
0.346518	0.424288	0.231053	0.0591854
0.308515	0.176708	0.464934	0.0818406
0.262904	0.12049	0.0915796	0.106988
0.833774	0.595798	0.298459	0.118844
0.684841	0.271755	0.211527	0.0749707
0.866025	0.793701	0.567742	0.116876
0.43589	0.320277	0.307774	0.094561
0.455861	0.466366	0.685664	0.130427
0.159614	0.110671	0.0300927	0.0425654
0.349717	0.222736	0.501235	0.108083
0.757966	0.366813	0.154334	0.0866036
0.188975	0.13603	0.0297428	0.022698
1	0.415489	0.222026	0.0928315
0.194821	0.0976789	0.260227	0.110016
0.464556	0.134343	0.303671	0.116747
0.244311	0.198228	0.0326777	0.0454599
0.261402	0.070041	0.336105	0.343275
0.211986	0.118969	0.1649	0.113465
0.124454	0.0953711	0.119823	0.045776
0.240746	0.115505	0.288157	0.128988
0.267763	0.104037	0.198807	0.175134
0.272339	0.0993989	0.181535	0.194394
1	1	0.416598	0.417375
0.977049	0.25431	0.303776	0.134072
0.354011	0.297429	0.180054	0.0511599
1	1	0.791545	0.334481
0.958969	0.322784	0.305203	0.140096
0.24054	0.129141	0.111332	0.056361
0.458123	0.318847	0.35671	0.131532
0.714519	0.205124	0.215777	0.140577
0.470588	0.479145	0.109709	0.0401849
0.314533	0.111296	0.203264	0.165309
0.972801	0.194907	0.327829	0.163596
0.498888	0.498888	0.411626	0.233865
0.159614	0.068802	0.271808	0.22019
0.425969	0.0971826	0.410167	0.450075
0.159614	0.110671	0.0300975	0.0425654
0.498888	0.498888	0.84152	0.248995
0.377705	0.275771	0.0497357	0.0357541
0.944413	0.220568	0.338766	0.16412
0.240746	0.187878	0.0358879	0.0254624
0.969296	0.198722	0.317383	0.156773
0.191069	0.0922424	0.129598	0.143905
0.157541	0.109841	0.306754	0.126659
0.495978	0.262316	0.185596	0.124148
0.343335	0.164036	0.233451	0.089979
1	1	0.889457	0.185318
0.661438	0.723468	0.0604574	0.0320002
0.871032	0.199696	0.220809	0.207163
0.246716	0.112473	0.143063	0.179581
0.159614	0.110671	0.0300531	0.0425412
0.730134	0.308003	0.150857	0.0927023
0.166044	0.0505305	0.131105	0.145831
0.972801	0.194907	0.327829	0.163596
0.498476	0.445953	0.506235	0.110679
0.448268	0.206698	0.301619	0.0722805
0.157541	0.0711506	0.0925802	0.172111
0.243648	0.0750475	0.422785	0.304751
0.745356	0.745356	0.488588	0.385981
0.515686	0.433963	0.449481	0.105611
0.745356	0.709221	0.263722	0.0688482
0.188114	0.125932	0.128423	0.138893
0.40259	0.105209	0.14987	0.379574
0.656394	0.281896	0.177687	0.0897441
0.399284	0.23964	0.288779	0.199198
0.6351	0.148274	0.360193	0.217571
0.240476	0.0744974	0.186437	0.19994
0.27296	0.142732	0.0965093	0.0814507
0.158035	0.266081	0.354379	0.129161
0.532939	0.513271	0.396426	0.0963061
0.572576	0.249852	0.257393	0.128549
0.874995	0.49424	0.225985	0.0716645
0.882353	0.446266	0.187457	0.107702
0.270343	0.142581	0.13056	0.0583191
1	1	0.201307	0.114036
0.968246	0.9276	0.211601	0.0502637
0.27296	0.102433	0.179394	0.158599
0.948261	0.210635	0.354115	0.325235
0.188975	0.0855303	0.0455425	0.152285
0.782745	0.169173	0.258208	0.219901
1	0.259143	0.276533	0.0953363
0.930822	0.254933	0.352461	0.179104
0.157941	0.0553106	0.218172	0.167088
0.601995	0.330929	0.212754	0.0723514
1	1	0.84174	0.337119
0.152488	0.14574	0.117224	0.0764047
0.244311	0.198228	0.0879212	0.0472049
0.891105	0.184636	0.356851	0.239641
0.211986	0.124384	0.103935	0.106516
0.974962	0.201711	0.350294	0.18047
0.940127	0.883376	0.242803	0.0456005
0.670048	0.355252	0.149399	0.082171
0.248039	0.196451	0.0315729	0.028157
0.661438	0.397013	0.39025	0.111895
0.866025	0.784596	0.672494	0.167992
0.972801	0.194907	0.327829	0.163596
0.964753	0.736592	0.218178	0.0775745
0.211986	0.179192	0.0387325	0.0270611
1	1	0.989743	0.507867
0.800105	0.263034	0.190157	0.113148
0.761887	0.19067	0.301727	0.132237
0.205184	0.112475	0.0616466	0.121118
0.313814	0.19505	0.322043	0.0652109
0.384615	0.367401	0.0357463	0.0290231
0.240746	0.113455	0.453852	0.189454
0.398474	0.167787	0.149607	0.12713
0.976275	0.263024	0.333526	0.118057
0.43589	0.314494	0.414358	0.0879728
0.515079	0.471435	0.560364	0.0681385
0.317657	0.0855303	0.198542	0.201237
0.159614	0.110671	0.0299796	0.0273119
0.866025	0.916486	0.0978848	0.0371675
0.916515	0.634495	0.553784	0.148209
0.205485	0.13578	0.12557	0.181962
1	1	1	1
0.240746	0.115505	0.0553632	0.128856
1	1	0.205184	0.0992481
0.888202	0.154123	0.345599	0.301442
0.313864	0.173442	0.0724987	0.0705866
0.464556	0.134343	0.303671	0.116747
0.309988	0.128914	0.0858438	0.117127
0.930822	0.254933	0.352461	0.179104
0.519373	0.296568	0.342005	0.0683621
0.211986	0.118969	0.147375	0.117021
0.425918	0.439226	0.14554	0.0987134
0.866025	1	0.747263	0.173262
0.282705	0.175927	0.137098	0.0858242
0.866025	0.793701	0.089356	0.175373
0.509509	0.344944	0.173046	0.0404521
0.159614	0.0711506	0.180575	0.181863
0.223589	0.168314	0.127733	0.0542434
0.608121	0.362559	0.244515	0.0439117
0.248039	0.118474	0.325764	0.167988
0.240746	0.114675	0.0749081	0.137231
1	1	0.407862	0.145342
0.425918	0.439226	0.712339	0.176196
0.654833	0.160497	0.295009	0.138269
0.157541	0.0711506	0.277806	0.172111
0.501792	0.246033	0.126764	0.0718115
0.219467	0.0711506	0.205398	0.171837
0.188975	0.13603	0.0310527	0.0360679
0.833769	0.347222	0.262386	0.0940697
0.73065	0.194277	0.208307	0.0961235
0.217737	0.0536722	0.486004	0.456766
0.514988	0.199416	0.168925	0.107162
0.264342	0.0753476	0.286895	0.100168
0.942809	0.942809	0.601436	0.345833
0.979796	0.86718	0.179688	0.0372822
0.450656	0.138657	0.10537	0.134822
0.977049	0.25431	0.303776	0.134072
0.157541	0.0711506	0.322195	0.172111
0.185811	0.0855303	0.357362	0.147784
1	1	0.951717	0.343275
0.188975	0.0833094	0.202315	0.175863
0.188975	0.0855303	0.1006	0.156602
0.352918	0.100344	0.274661	0.58262
0.25756	0.161302	0.154567	0.0499603
0.941975	0.168856	0.338403	0.266002
1	1	0.501792	0.191493
0.354011	0.173268	0.290811	0.0711201
0.745356	0.745356	0.533991	0.181886
0.745356	0.745356	0.485913	0.165167
0.930822	0.254933	0.352461	0.179104
0.665731	0.232117	0.172401	0.103324
0.159614	0.110671	0.0563169	0.056072
0.661438	0.568244	0.57009	0.105263
1	1	0.866025	0.866025
1	1	0.628539	0.375329
0.515429	0.181059	0.245577	0.27559
0.866025	0.866025	0.678047	0.223538
0.866025	0.849167	0.296098	0.088213
0.211986	0.124384	0.325622	0.102957
0.799294	0.22613	0.312572	0.106394
0.373562	0.066719	0.228512	0.544291
0.484123	0.493078	0.150217	0.12918
0.207785	0.124384	0.533123	0.10643
0.188975	0.0855303	0.275073	0.147784
0.328279	0.0673357	0.321065	0.317921
0.205184	0.114036	0.0808879	0.123986
0.866025	0.866025	0.135956	0.0666093
0.258424	0.0970547	0.178315	0.0841584
0.218802	0.103237	0.252239	0.10893
1	1	0.410362	0.15536
0.684841	0.271755	0.211527	0.0749707
0.388345	0.415659	0.42781	0.102057
0.726935	0.401915	0.21797	0.057487
0.270343	0.144105	0.10776	0.0607219
0.978717	0.875843	0.297815	0.0665055
0.201307	0.114036	0.155756	0.118414
1	1	0.866025	0.793701
0.552771	0.57282	0.0419375	0.0221704
0.484123	0.495719	0.0573729	0.0324504
0.302604	0.0847766	0.199598	0.32742
0.472775	0.259823	0.202971	0.124479
1	1	0.699296	0.158938
0.248039	0.11924	0.0468119	0.155527
0.223589	0.168314	0.0271661	0.0239631
0.946603	0.185851	0.367676	0.275173
0.776933	0.194357	0.218171	0.144419
0.218802	0.103237	0.441949	0.10893
0.754393	0.2268	0.406828	0.368643
0.388345	0.377145	0.656425	0.10031
0.970699	0.582691	0.377465	0.130101
1	1	0.745356	0.460651
0.649923	0.383919	0.349801	0.0916558
0.866025	0.866025	0.721194	0.731665
0.966028	0.187897	0.40471	0.186491
0.222551	0.26216	0.154088	0.129591
1	1	0.211986	0.10573
0.341758	0.102032	0.395072	0.203691
0.866025	0.818515	0.199947	0.0581412
0.401946	0.476034	0.245787	0.0823947
0.643277	0.404815	0.226793	0.073172
0.157688	0.0711649	0.159165	0.0775671
0.97523	0.155306	0.310554	0.17387
1	1	0.792316	0.26275
0.571109	0.150841	0.286843	0.304776
0.205184	0.167811	0.0327919	0.0245557
0.185811	0.0855303	0.273916	0.147784
0.159614	0.110671	0.0300531	0.0273121
0.539194	0.231891	0.157503	0.0607068
0.392316	0.149015	0.218236	0.205574
0.532939	0.576699	0.157527	0.0546904
0.753202	0.512705	0.44107	0.0995554
0.435274	0.106895	0.311589	0.153423
0.243425	0.245712	0.0568624	0.0468909
0.953628	0.39578	0.349432	0.065482
0.308283	0.107627	0.120956	0.200723
0.364931	0.222736	0.365023	0.127086
0.244311	0.124088	0.155463	0.171883
0.944413	0.220568	0.338766	0.16412
0.188975	0.0855303	0.275085	0.147784
0.159614	0.0711506	0.304981	0.172111
0.391918	0.28013	0.136083	0.0886194
0.962161	0.39988	0.274944	0.0594676
0.866025	0.916486	0.113666	0.0494321
0.866025	0.793701	0.118424	0.143636
0.891105	0.184636	0.356851	0.239641
0.416598	0.417375	0.057019	0.0507201
0.218802	0.103237	0.441949	0.10893
0.59093	0.407154	0.101235	0.0462129
0.380995	0.353893	0.452384	0.0989801
0.993548	0.25765	0.306793	0.130274
0.557954	0.196315	0.246962	0.115346
0.703763	0.410971	0.216126	0.0915393
0.385936	0.10871	0.250637	0.301924
0.240746	0.115505	0.109596	0.13742
0.693574	0.155628	0.376962	0.381437
0.636316	0.190679	0.22462	0.162808
0.308515	0.18699	0.22443	0.0704779
0.865704	0.168526	0.328721	0.21087
0.515079	0.515079	0.173303	0.0650339
0.802536	0.3883	0.329383	0.0996935
0.745356	0.745356	0.235134	0.196648
0.317657	0.0855303	0.208987	0.153998
0.241883	0.11924	0.446672	0.153283
0.205184	0.159949	0.0863542	0.0445244
1	1	0.224291	0.112343
0.552771	0.418409	0.367028	0.07287
0.788295	0.280999	0.319129	0.0969596
0.371314	0.225864	0.104129	0.0510031
0.333197	0.191202	0.0603605	0.107777
0.441387	0.130087	0.110864	0.1749
0.929374	0.184235	0.328662	0.200104
0.866025	0.793701	0.491435	0.108647
1	1	0.555762	0.134441
0.205184	0.114036	0.0687153	0.122528
0.188975	0.0855303	0.154698	0.152531
0.287605	0.120596	0.262683	0.194667
0.208273	0.0548797	0.213255	0.569914
0.221581	0.0924223	0.216656	0.561821
0.757966	0.239294	0.176283	0.114525
0.976275	0.263024	0.333526	0.118057
0.628539	0.3849	0.208364	0.0532239
0.64673	0.162357	0.291928	0.174884
0.448268	0.372247	0.123786	0.0591321
0.615608	0.110662	0.310921	0.227739
0.308515	0.277108	0.0591243	0.019786
0.180915	0.151498	0.0597509	0.0362131
0.484123	0.513623	0.102589	0.0301626
0.854948	0.854948	0.123578	0.0986835
0.157541	0.0711506	0.166556	0.172111
0.438111	0.14623	0.32799	0.155724
0.391918	0.290267	0.214767	0.0804574
0.76001	0.236863	0.259358	0.121133
0.815669	0.177257	0.236785	0.131325
0.342607	0.191366	0.205144	0.062644
0.902005	0.192479	0.285276	0.154971
0.28712	0.114036	0.0582089	0.122587
0.493813	0.0872901	0.263379	0.614905
0.655062	0.158118	0.26393	0.222201
0.930822	0.254933	0.352461	0.179104
0.635109	0.204826	0.261799	0.105925
0.653697	0.278234	0.123881	0.0918696
0.968246	0.826648	0.183593	0.0734618
0.745356	0.745356	0.801634	0.128613
0.211986	0.179192	0.0391976	0.0270611
0.157541	0.0711506	0.400707	0.172111
0.824934	0.272808	0.20684	0.111471
0.229354	0.0664429	0.347441	0.429523
0.498888	0.511569	0.111137	0.065438
0.484123	0.44244	0.500086	0.131401
1	0.260309	0.306793	0.130274
0.244311	0.125371	0.2358	0.145112
0.183672	0.0707678	0.0925847	0.186472
0.397007	0.153353	0.362478	0.24515
1	1	0.864325	0.183631
0.264297	0.085717	0.279601	0.469441
0.150903	0.0345361	0.233842	0.304629
0.532939	0.500856	0.252664	0.0715875
0.188975	0.0847552	0.119512	0.157239
0.661438	0.661438	0.21244	0.0566751
0.196336	0.0848631	0.158066	0.117534
0.399284	0.23964	0.288779	0.199198
1	1	1	0.258455
0.866025	0.784596	0.891548	0.136242
0.157541	0.0711506	0.322195	0.172111
0.582961	0.315446	0.156185	0.087171
0.880695	0.54846	0.299751	0.0714024
0.205184	0.114036	0.220078	0.118414
0.244311	0.125371	0.235543	0.145112
0.976275	0.263024	0.333526	0.118057
0.262355	0.254589	0.312647	0.109253
0.359011	0.297429	0.116006	0.0387101
0.223589	0.102473	0.100919	0.112426
0.977049	0.25431	0.303776	0.134072
0.311888	0.0901967	0.246185	0.433251
0.25457	0.134423	0.0888392	0.0697568
0.930822	0.254933	0.352461	0.179104
0.755809	0.214375	0.296797	0.186526
0.966675	0.919635	0.220819	0.0649617
0.684841	0.271755	0.211527	0.0749707
0.972925	0.217076	0.345883	0.164722
0.416598	0.417375	0.0575468	0.0782342
0.484123	0.341995	0.467652	0.111693
0.993548	0.25765	0.306793	0.130274
0.465367	0.170798	0.38029	0.149929
0.750252	0.346086	0.234748	0.0703221
0.999405	0.656855	0.200659	0.0701437
0.699854	0.727416	0.742362	0.144888
0.211986	0.179192	0.0391375	0.0270612
0.238375	0.125371	0.369298	0.145112
0.544265	0.23093	0.324954	0.197845
0.95861	0.371978	0.299978	0.0887099
0.206685	0.0834915	0.337501	0.594298
0.177924	0.230531	0.170624	0.122128
0.218802	0.103237	0.441949	0.10893
0.308515	0.277108	0.220006	0.0455896
0.628539	0.628539	0.0535469	0.017926
0.205184	0.114036	0.113129	0.122286
0.173702	0.0735949	0.100222	0.170949
1	0.952441	0.22185	0.100738
0.458123	0.464876	0.196112	0.04044
0.866025	0.866025	0.728766	0.170469
1	1	0.94251	0.221543
0.629131	0.2541	0.167881	0.0698154
1	1	0.76244	0.637998
0.211636	0.0866188	0.218562	0.615648
0.240746	0.113455	0.453852	0.189454
0.930822	0.254933	0.352461	0.179104
0.977049	0.25431	0.303776	0.134072
0.942809	0.942809	0.10557	0.110005
0.520803	0.171201	0.186841	0.133101
0.499605	0.297961	0.442667	0.0836913
0.157541	0.0711506	0.123249	0.172111
1	0.324495	0.236615	0.127402
0.6	0.6	0.429593	0.445257
0.211986	0.179192	0.0391375	0.0268065
0.159614	0.0711506	0.0766368	0.177141
0.982114	0.772307	0.203003	0.0679654
0.374056	0.375519	0.42025	0.0690398
0.308515	0.18699	0.241346	0.0788178
0.157541	0.109841	0.306754	0.126659
0.615608	0.110662	0.310921	0.227739
0.532939	0.395412	0.403388	0.138405
0.552771	0.46567	0.567657	0.147898
0.977633	0.592402	0.229959	0.0444549
0.661438	0.646818	0.152147	0.136186
0.989743	0.743941	0.388903	0.114226
0.866025	0.784596	0.399122	0.186353
0.403906	0.25007	0.097226	0.0751018
0.627341	0.222607	0.184187	0.0915777
0.308515	0.18699	0.171564	0.0714504
0.452586	0.141166	0.228089	0.114016
0.628539	0.512875	0.352764	0.0906161
0.430568	0.149062	0.265186	0.120411
0.385812	0.142224	0.23423	0.146861
0.188975	0.0855303	0.0652513	0.152285
0.903262	0.535349	0.248519	0.0711492
0.59252	0.176768	0.228129	0.144037
0.221073	0.0920637	0.526168	0.174856
0.244311	0.125371	0.0981227	0.149486
0.159614	0.0711506	0.304968	0.172111
0.367489	0.239199	0.174353	0.109224
0.1743	0.0565181	0.232957	0.166271
0.976065	0.160082	0.267887	0.156115
0.185811	0.0855303	0.470748	0.147784
0.364009	0.177199	0.455798	0.123497
0.287814	0.0887649	0.272904	0.211313
0.241883	0.11924	0.267074	0.153283
0.333739	0.159234	0.385812	0.103063
0.745356	0.778644	0.253158	0.0713627
0.241883	0.11924	0.148206	0.153283
0.975265	0.20079	0.284618	0.233592
0.678663	0.224622	0.257139	0.230717
0.866025	0.793701	0.594361	0.203393
0.993548	0.25765	0.306793	0.130274
1	1	0.202303	0.0727056
0.930822	0.254933	0.352461	0.179104
0.891464	0.594555	0.304174	0.145435
0.331657	0.0910177	0.173529	0.472004
1	1	0.221861	0.112343
0.377705	0.148703	0.109532	0.10091
0.342303	0.0698016	0.33811	0.305647
0.219643	0.118247	0.269029	0.512746
0.416598	0.417375	0.0568929	0.0507201
0.973755	0.183917	0.321868	0.135473
0.186559	0.13441	0.117505	0.108875
0.76244	0.759483	0.172241	0.0971649
1	0.260309	0.306793	0.130274
0.310445	0.161553	0.166897	0.118456
0.808122	0.670726	0.144943	0.103716
0.827204	0.546374	0.470393	0.144799
0.157541	0.109841	0.306754	0.126659
0.211986	0.124384	0.325622	0.102957
0.941975	0.168856	0.338403	0.266002
0.157541	0.0711506	0.280976	0.172111
0.543935	0.261354	0.237038	0.104021
0.745356	0.640282	0.66058	0.158465
1	1	0.49474	0.151995
1	1	0.240746	0.187878
0.715392	0.281707	0.194563	0.107562
0.186509	0.0415697	0.284924	0.212305
0.6	0.629886	0.175884	0.0559604
0.248039	0.11924	0.218816	0.153283
1	1	0.188975	0.135002
0.188975	0.0855303	0.0452754	0.150694
0.380995	0.353893	0.452384	0.0989801
0.324001	0.105536	0.293586	0.246526
0.64117	0.411469	0.274624	0.114596
0.97239	0.184759	0.310047	0.185062
0.988455	0.978732	0.340316	0.0944033
0.443304	0.456381	0.334697	0.0736797
0.567498	0.253938	0.16126	0.083161
0.97239	0.184759	0.310047	0.185062
0.238375	0.125371	0.453196	0.145112
0.391918	0.28013	0.331266	0.0784024
0.472048	0.253128	0.474242	0.0893478
0.942328	0.202652	0.328782	0.142573
0.207785	0.176746	0.200559	0.0694623
0.201719	0.109361	0.135126	0.136857
0.430568	0.130371	0.358973	0.118628
0.384615	0.367401	0.0394327	0.0290231
0.824934	0.272808	0.20684	0.111471
0.264864	0.0855303	0.11773	0.201362
0.308705	0.266676	0.0758044	0.0880875
0.256219	0.0854112	0.391276	0.218025
0.532939	0.57735	0.0639973	0.0317169
1	1	0.664587	0.224196
0.416598	0.417375	0.0575468	0.0464404
0.313864	0.0855303	0.404055	0.15588
0.205184	0.167811	0.0791179	0.043418
0.458123	0.464876	0.104017	0.0440614
0.974349	0.332445	0.238617	0.103964
0.18959	0.0800613	0.256126	0.306593
0.944921	0.20948	0.354362	0.325235
0.866025	0.688401	0.273813	0.0843177
0.347985	0.121521	0.101725	0.146372
0.608805	0.246993	0.247645	0.0931687
0.788227	0.746633	0.151001	0.0532771
0.322752	0.095579	0.212773	0.404832
0.157541	0.0711506	0.322195	0.172111
0.415262	0.104349	0.37029	0.281935
0.308705	0.250051	0.268014	0.170493
0.159614	0.0711506	0.0438959	0.174426
0.240746	0.187878	0.0375822	0.0416041
0.609507	0.540595	0.355148	0.116029
0.557954	0.215892	0.207544	0.0760626
0.205184	0.114036	0.21964	0.118414
0.667656	0.23892	0.282473	0.164224
0.236152	0.126856	0.223249	0.547851
0.293562	0.0815577	0.223845	0.280572
0.188975	0.0855303	0.0443428	0.152285
0.241883	0.11924	0.305961	0.153283
0.201307	0.114036	0.37483	0.118414
0.244311	0.198228	0.0780365	0.0515861
0.223589	0.168314	0.027795	0.039313
0.188975	0.135002	0.0460793	0.0232556
0.942809	0.395194	0.1969	0.0769696
1	1	0.929121	0.55877
0.8	0.8	0.19181	0.116853
0.248039	0.196451	0.121223	0.0440134
0.145773	0.0568129	0.247932	0.330704
0.929374	0.184235	0.328662	0.200104
0.968246	0.78905	0.25423	0.0882235
0.205184	0.114036	0.219951	0.118414
1	1	0.590402	0.404389
0.972925	0.217076	0.345883	0.164722
0.207785	0.124384	0.533123	0.10643
0.798228	0.388461	0.451976	0.128919
0.43984	0.148285	0.390399	0.169049
0.98376	0.379962	0.2182	0.0671086
0.97239	0.184759	0.310047	0.185062
0.349717	0.222736	0.431888	0.108083
0.416598	0.315476	0.203695	0.152163
0.245052	0.0805283	0.2292	0.155899
0.249966	0.0787019	0.344243	0.183939
0.942809	0.942809	0.438611	0.0884427
1	1	0.980449	0.458361
0.159614	0.068802	0.271808	0.22019
1	1	0.944766	0.18681
0.364021	0.158118	0.164425	0.115953
0.948261	0.210635	0.354115	0.325235
0.399653	0.412544	0.207971	0.049338
0.310722	0.102172	0.195199	0.130817
0.186601	0.0551676	0.200237	0.206265
0.338785	0.114036	0.285575	0.118023
0.702724	0.30548	0.254184	0.08288
0.6	0.579668	0.470157	0.117443
0.939918	0.459383	0.282215	0.134894
0.431616	0.115986	0.389177	0.204044
0.174599	0.14103	0.111198	0.0511751
0.661438	0.661438	0.636142	0.352027
0.218802	0.167409	0.124208	0.0696991
0.897084	0.693057	0.202212	0.0849212
0.564623	0.252706	0.176134	0.0684237
0.484123	0.513623	0.0577303	0.0304286
0.205184	0.167811	0.0340595	0.0245557
0.946603	0.185851	0.367676	0.275173
0.941975	0.168856	0.338403	0.266002
0.157541	0.0711506	0.107147	0.172111
0.157541	0.0711506	0.166556	0.172111
0.36816	0.105348	0.255506	0.250962
0.172554	0.136365	0.245664	0.191821
0.674735	0.162319	0.308447	0.259302
0.866025	0.866025	0.473459	0.296571
1	1	0.711068	0.205805
0.188975	0.13603	0.0315815	0.0227187
1	0.259143	0.276533	0.0953363
0.930822	0.254933	0.352461	0.179104
0.201307	0.162078	0.221812	0.0383863
0.964753	0.465348	0.183353	0.0640637
0.235017	0.115505	0.403462	0.128988
1	1	0.238375	0.125371
0.291663	0.190452	0.226092	0.0560961
0.865704	0.168526	0.328721	0.21087
1	1	1	0.952441
1	1	1	0.258455
1	1	0.942809	0.877383
0.790158	0.410782	0.140785	0.104009
0.32084	0.191202	0.512882	0.107784
0.942809	0.942809	0.137908	0.123328
0.201307	0.114036	0.155756	0.118414
0.930822	0.254933	0.352461	0.179104
0.532939	0.395412	0.300892	0.102995
0.214454	0.0549148	0.228178	0.238872
0.159614	0.110671	0.0300531	0.0425412
0.423771	0.165114	0.284833	0.455223
0.941975	0.168856	0.338403	0.266002
0.563543	0.442486	0.195729	0.109917
0.428288	0.261322	0.173564	0.0982805
0.55808	0.475063	0.165502	0.0806148
0.609507	0.617607	0.442089	0.153691
0.54554	0.118544	0.223711	0.229463
0.372084	0.149595	0.222926	0.0809217
0.532939	0.544946	0.0563646	0.0203374
0.745356	0.778644	0.46961	0.132437
0.548428	0.129893	0.183491	0.174273
0.722458	0.354588	0.300895	0.0990551
0.994987	0.566895	0.168923	0.0440691
0.866025	0.866025	0.330693	0.0954021
0.185811	0.0855303	0.357362	0.147784
1	0.952441	0.830324	0.498554
0.888202	0.154123	0.345599	0.301442
0.268866	0.0955941	0.313476	0.310484
0.185811	0.0855303	0.173987	0.147784
0.333197	0.310629	0.0603182	0.0488247
0.305123	0.0705415	0.27127	0.179899
1	1	0.159614	0.110671
0.975578	0.827606	0.255537	0.0750218
